URL,Phishing attack,Domain Age,Domain Registration Length,Having IP Address,HTTPS Token,URL Length,URL Shortening,@ Symbol,"Redirecting ""//""",Prefix/Suffix in Domain,Subdomains,SSL Final State,Domain Registration Country,Favicon Hosting,Port,HTTPS in URL,Request URL Ratio,Links in Meta/Script/Link,Server Form Handler (SFH),Submitting to Email,Iframe Redirection,Age of Domain,DNS Record,Website Traffic,PageRank,Content Length,Special Characters in Domain,Email in URL,Sensitive Words in URL,Response Time
https://www.xoxtrmrufj.com,1,6280,322,No,Yes,,No,Yes,No,Yes,4,Missing,Russia,No,Non-standard,No,0.741329447,0.220015661,Different Domain,No,Yes,No,No,66000,,,0,Yes,1,1628
https://www.zqwjlpxkkx.com,1,4697,784,No,Yes,52,No,No,No,No,4,Missing,Brazil,Yes,Non-standard,,0.514809566,,Same Domain,Yes,No,No,Yes,96645,1,8113,4,No,4,2025
https://www.rlmqhvuuay.com,1,3471,3200,Yes,Yes,27,Yes,Yes,No,No,0,Valid,Brazil,Yes,Standard,No,0.881614903,0.553664479,Empty,No,Yes,Yes,No,4668,,5155,2,No,0,
https://www.rqwfpwrrxt.com,0,836,-319,No,No,83,No,Yes,Yes,No,0,Invalid,China,,Non-standard,No,0.01015998,0.245269242,Empty,No,No,Yes,Yes,57117,,12914,0,No,1,4901
https://www.qscgibixwv.com,1,,3424,No,,62,Yes,Yes,Yes,Yes,2,Valid,Canada,Yes,Non-standard,No,0.784356546,0.15022798,,,No,No,No,46065,7,11371,4,Yes,,4683
https://www.huiqzkcrjw.com,1,499,3182,No,Yes,48,No,Yes,No,Yes,0,Missing,Russia,No,Standard,Yes,0.572210898,0.006322742,Empty,No,No,No,No,13963,5,12011,4,Yes,0,3647
https://www.ujhzqscaqs.com,0,5692,1607,Yes,No,81,No,No,,No,2,Valid,Russia,Yes,Standard,No,0.468878608,0.945299441,Same Domain,Yes,No,No,Yes,81585,8,10434,3,No,2,2292
https://www.ztbdaovbug.com,0,137,2301,No,No,43,No,No,Yes,No,2,Invalid,Russia,,Non-standard,Yes,0.145719668,0.78420859,,Yes,No,No,No,44438,0,10267,1,Yes,0,69
https://www.onnrevjbmt.com,1,2097,98,No,Yes,46,Yes,No,No,No,3,Valid,Brazil,No,Standard,Yes,0.234063222,0.888852633,Empty,No,Yes,No,No,86054,2,18331,0,No,0,51
https://www.fxnowkniax.com,1,5890,3493,Yes,No,50,Yes,No,No,No,3,Valid,China,Yes,Non-standard,No,0.786029957,0.040225461,Different Domain,,Yes,Yes,No,89264,6,921,2,No,2,3300
https://www.nwxlsajgkb.com,0,5068,1507,No,No,58,Yes,No,Yes,No,1,Invalid,Russia,Yes,Non-standard,Yes,0.149008864,0.073393464,Different Domain,Yes,Yes,No,Yes,85639,6,6799,1,No,3,1692
https://www.udsctdfema.com,1,5738,-243,No,Yes,19,,Yes,No,Yes,0,Missing,USA,No,Non-standard,No,0.527346987,0.551984286,Same Domain,Yes,Yes,No,No,1525,5,15114,3,No,1,1653
https://www.bzlatewsii.com,0,3696,3180,No,Yes,49,No,No,Yes,No,1,Missing,USA,No,Standard,Yes,0.20762969,0.02315121,Different Domain,No,No,No,,64598,7,7711,2,No,4,1410
https://www.zpqeiovzed.com,1,1885,1816,Yes,Yes,27,No,No,No,Yes,4,Missing,Canada,No,Standard,Yes,0.489271825,0.271399527,Empty,Yes,Yes,No,Yes,4389,8,,1,No,3,3690
https://www.rcbizblhyn.com,0,6397,,Yes,No,34,No,No,No,Yes,2,Invalid,China,Yes,Standard,Yes,0.254740369,0.972625437,Different Domain,No,Yes,No,Yes,44833,6,902,0,No,2,4285
https://www.hdukzliopk.com,1,6124,3523,No,Yes,50,Yes,No,No,No,2,Valid,,Yes,Standard,Yes,0.351111599,0.357456524,Empty,Yes,No,Yes,No,97817,3,4642,0,No,4,
https://www.xazfeepuqo.com,0,2757,475,No,Yes,45,No,No,No,No,3,Missing,China,No,Non-standard,Yes,0.802444205,0.979398329,Empty,No,Yes,Yes,No,80392,8,3116,,Yes,3,4618
https://www.weebqymqgj.com,0,3920,1220,No,,,,Yes,Yes,,4,Invalid,USA,Yes,Standard,,0.037117329,,Empty,No,Yes,No,No,21314,1,16411,2,Yes,3,2954
https://www.puopyjtwkb.com,1,1900,2531,Yes,No,92,Yes,No,Yes,Yes,2,Invalid,Russia,Yes,Standard,No,0.924298058,0.385116014,Empty,Yes,No,No,Yes,,3,5359,1,Yes,2,4057
https://www.qmhjxqxucj.com,0,2610,2289,Yes,No,83,No,Yes,No,No,2,Invalid,Brazil,No,Non-standard,No,0.319381889,0.005809128,Same Domain,No,Yes,Yes,No,73103,2,8644,3,No,,3077
https://www.pzeodhqzzu.com,1,6900,1438,Yes,No,58,Yes,No,No,Yes,4,Missing,USA,No,Non-standard,No,0.59604192,,Empty,No,No,No,Yes,59114,4,13456,4,No,2,2559
https://www.girvxeyoss.com,1,3986,-343,Yes,Yes,76,No,,No,No,4,Invalid,Canada,No,Non-standard,Yes,0.22175442,0.341754192,Empty,Yes,Yes,No,Yes,6754,8,4376,2,Yes,,2989
https://www.kgixhaswrl.com,1,1449,200,,Yes,62,Yes,Yes,Yes,No,2,Missing,Russia,No,Standard,,0.358735144,0.503980061,Different Domain,Yes,No,Yes,Yes,17495,,13191,3,Yes,,1502
https://www.sqhmviyvrk.com,1,546,1544,Yes,Yes,28,,No,No,,4,Valid,Canada,No,Standard,No,,,Same Domain,No,No,Yes,Yes,24818,6,3663,2,Yes,4,4080
https://www.gpzvsspziy.com,1,5017,2448,No,No,35,Yes,No,Yes,No,0,Invalid,China,Yes,,Yes,0.688746646,0.551186204,Same Domain,Yes,Yes,No,No,90483,1,1996,4,Yes,4,1829
https://www.qpuagmtbrz.com,1,4676,599,Yes,Yes,63,Yes,No,Yes,Yes,4,Invalid,Canada,No,Standard,No,0.873090177,0.665272473,Same Domain,No,No,Yes,No,20441,5,13301,4,Yes,3,729
https://www.umvuetswxv.com,0,5468,1917,No,No,60,,Yes,No,No,1,Missing,Canada,Yes,Non-standard,No,0.866129434,0.472193296,Same Domain,,Yes,,Yes,67181,5,18455,1,Yes,3,1422
https://www.ogfqlhfpbe.com,0,6052,630,Yes,No,34,No,Yes,,Yes,1,Missing,Brazil,No,Standard,No,0.337009001,0.747902832,Empty,No,No,Yes,Yes,6745,9,11574,3,No,2,3095
https://www.fycdsvyrqu.com,0,2003,2765,No,No,26,Yes,No,Yes,Yes,2,Missing,Canada,No,Non-standard,No,0.088712033,0.602507336,Different Domain,Yes,Yes,No,Yes,21680,4,927,0,No,1,2840
https://www.apolknbxxh.com,1,2096,822,Yes,Yes,83,Yes,Yes,Yes,No,,Valid,Brazil,Yes,Standard,No,0.925018641,0.865844998,Empty,,No,Yes,No,33326,5,13492,3,No,2,2209
https://www.nkrcvgdpog.com,0,7060,1429,No,No,,No,No,Yes,No,3,Missing,Canada,Yes,Non-standard,Yes,0.030696289,0.75589075,Different Domain,Yes,Yes,Yes,Yes,32624,5,8864,0,Yes,,3505
https://www.jnwwhrtjdr.com,1,7241,460,,Yes,55,Yes,Yes,Yes,No,4,Invalid,Brazil,Yes,Non-standard,No,0.881064626,0.232042699,Same Domain,No,No,No,No,71467,3,4987,0,Yes,0,2820
https://www.bmweqbtxic.com,1,703,-150,No,,64,No,No,Yes,Yes,1,Valid,USA,Yes,Non-standard,Yes,0.025822575,0.524480561,Empty,Yes,No,No,Yes,1952,0,11417,3,No,1,600
https://www.hphazlqdag.com,1,6404,2889,Yes,Yes,59,No,Yes,Yes,No,,Missing,Brazil,No,Non-standard,No,0.976620619,0.874951281,Different Domain,Yes,Yes,,No,98889,1,16803,1,Yes,2,1821
https://www.thpnsszrae.com,0,2403,3275,Yes,No,84,No,No,,No,2,Missing,USA,Yes,Standard,No,0.011147307,0.85889966,Empty,No,No,Yes,Yes,62855,5,11760,0,No,,1515
https://www.viwzpxidif.com,1,1625,291,Yes,Yes,20,No,Yes,Yes,No,0,Invalid,USA,Yes,Non-standard,No,0.01699921,0.477135948,Same Domain,No,Yes,No,Yes,39176,6,9251,1,No,4,
https://www.efodqkqbtt.com,0,3331,2617,No,Yes,21,No,Yes,Yes,Yes,4,Invalid,Russia,Yes,Standard,Yes,0.508711305,0.313779159,Same Domain,Yes,Yes,No,Yes,80731,9,15285,1,Yes,2,2240
https://www.esphtsynac.com,0,,748,No,No,49,No,No,Yes,Yes,3,Missing,USA,Yes,Standard,No,0.666769842,0.210629374,Same Domain,Yes,Yes,Yes,No,,3,13515,4,Yes,1,3683
https://www.jlfnzsvvqq.com,1,6886,1622,No,Yes,57,Yes,Yes,No,Yes,0,Valid,Russia,Yes,Non-standard,No,0.352781236,0.194348542,Different Domain,Yes,No,No,No,45930,7,3812,1,No,2,4733
,1,5105,-55,Yes,No,65,No,Yes,Yes,No,2,Missing,,No,Standard,Yes,,0.143839483,Different Domain,Yes,Yes,Yes,Yes,68355,4,1936,2,Yes,2,352
https://www.bokicpabhn.com,1,2978,191,Yes,Yes,17,Yes,No,No,Yes,1,Valid,China,Yes,Standard,Yes,0.845857067,0.999629157,Empty,Yes,No,Yes,Yes,19695,8,4956,4,Yes,0,4558
https://www.pvkxumbudb.com,0,4736,2654,No,No,97,No,No,,Yes,3,Invalid,Russia,Yes,Non-standard,Yes,0.795584319,0.662594545,Different Domain,No,No,No,No,12922,5,14848,3,Yes,,4971
https://www.qamgpisoux.com,1,2839,1939,Yes,No,23,No,No,No,No,3,Invalid,China,,Standard,Yes,0.884078794,0.314576544,Same Domain,No,No,Yes,Yes,70203,1,15935,4,No,3,4896
https://www.cudnjifyye.com,0,3384,2215,Yes,No,96,No,Yes,No,No,2,Valid,Brazil,Yes,Standard,No,0.159162468,0.293259926,Same Domain,Yes,Yes,No,Yes,41261,4,5893,0,No,2,2749
https://www.kgobffvdav.com,1,2659,1191,Yes,,65,Yes,Yes,Yes,No,2,Valid,Russia,No,Standard,No,0.224636512,0.305461671,Different Domain,Yes,No,No,Yes,91046,4,19381,2,No,0,329
https://www.hyukmpvyjd.com,1,1861,-314,Yes,No,63,No,No,Yes,,1,Invalid,Brazil,No,Standard,No,0.587713308,0.872469959,Different Domain,Yes,No,Yes,Yes,10358,4,3186,0,Yes,,848
https://www.lzmlzwodww.com,0,2856,996,,Yes,26,No,Yes,Yes,Yes,1,Valid,China,No,,Yes,0.723669393,0.513190991,Empty,Yes,Yes,No,No,56516,7,704,3,Yes,0,156
https://www.qcwvqwmpro.com,1,5301,,Yes,Yes,54,No,Yes,No,Yes,1,Invalid,Brazil,Yes,Non-standard,Yes,0.107362887,0.271490318,Different Domain,No,Yes,No,No,70612,2,13411,,Yes,3,2914
https://www.oalpsltxzg.com,1,685,2773,Yes,Yes,14,No,Yes,Yes,Yes,0,,China,No,Standard,Yes,0.17563277,0.798411161,Different Domain,Yes,No,Yes,No,60853,3,,0,No,4,459
https://www.mpjjrixwdy.com,1,5947,1283,No,Yes,12,Yes,No,No,Yes,0,Valid,USA,No,Standard,Yes,0.922930914,0.750227447,Different Domain,Yes,No,No,No,91340,5,14863,0,Yes,2,1866
https://www.upupdyxyfd.com,0,4283,1982,No,No,18,Yes,No,No,No,2,,China,No,Standard,Yes,0.025838276,0.467601658,Same Domain,No,No,No,No,71400,8,,,Yes,1,2923
https://www.uiujzcllpv.com,1,1619,306,Yes,No,93,No,No,No,Yes,3,Invalid,China,Yes,Standard,Yes,0.40179311,0.688754126,Empty,Yes,Yes,No,No,25745,9,7501,2,No,0,3841
https://www.cvoukutkst.com,1,,412,,Yes,29,No,No,No,,0,,USA,Yes,Non-standard,,0.210855815,0.738145774,Empty,Yes,Yes,No,No,47497,2,7963,4,No,0,1598
https://www.wuernnpfvz.com,1,5080,466,Yes,No,92,Yes,Yes,Yes,No,2,Valid,Russia,No,Standard,Yes,0.774322357,0.049529048,,No,Yes,No,No,2835,0,19434,3,Yes,,1871
https://www.pklbgvwmew.com,1,4643,1914,Yes,Yes,30,,No,No,Yes,0,Missing,Canada,No,Non-standard,No,0.863585638,0.87552783,Same Domain,Yes,Yes,No,,50032,9,17934,4,No,2,551
,0,6868,2657,No,No,89,Yes,No,Yes,No,1,Invalid,Russia,Yes,Standard,Yes,0.246990299,0.286986792,Same Domain,Yes,No,Yes,Yes,43809,,17647,2,Yes,0,1787
https://www.vltqxlekgh.com,0,7069,1495,No,No,42,Yes,Yes,Yes,No,2,Valid,Canada,Yes,Non-standard,No,0.589883009,0.981103662,Same Domain,No,,Yes,No,61955,3,13009,,Yes,0,926
https://www.ycdpmsdqgh.com,1,1431,2774,No,Yes,14,Yes,No,No,No,1,Missing,USA,Yes,Standard,Yes,0.843209289,0.908208059,Empty,Yes,No,No,Yes,73203,8,9312,4,Yes,4,4835
https://www.ccsaweehpp.com,1,875,1164,Yes,Yes,33,Yes,Yes,Yes,No,4,Missing,Russia,Yes,Non-standard,Yes,0.598505659,,Same Domain,Yes,Yes,Yes,Yes,74791,1,5640,1,No,4,4780
https://www.fjwuokjiyg.com,1,4713,1710,Yes,No,72,Yes,Yes,No,No,3,Missing,Brazil,No,Non-standard,Yes,0.600703324,,Same Domain,Yes,No,No,No,84270,9,14308,4,Yes,1,4501
,1,2461,1607,No,,88,Yes,,No,Yes,1,Valid,Brazil,No,Standard,Yes,0.412863879,0.965115964,Empty,No,No,No,Yes,85952,9,16363,3,Yes,4,4463
https://www.dttksjhqiu.com,1,1365,3334,Yes,Yes,35,Yes,Yes,Yes,No,3,Invalid,Russia,No,Non-standard,,0.653022912,0.564970962,Same Domain,No,Yes,,No,82640,0,1667,3,No,2,1563
https://www.hqzjvbixwz.com,0,1243,709,No,Yes,98,No,,Yes,Yes,2,Missing,Brazil,No,Standard,Yes,0.960334404,0.615631654,Same Domain,No,No,Yes,No,81306,7,7261,0,Yes,0,4716
https://www.hqmxtxfagx.com,1,4998,1351,No,Yes,42,Yes,No,Yes,No,4,Valid,USA,No,Non-standard,No,0.299627881,0.93098041,Same Domain,No,Yes,,Yes,75619,6,6949,3,No,4,4561
https://www.lcjdrtwbda.com,0,162,918,No,No,27,No,,Yes,No,3,Invalid,Brazil,No,Standard,Yes,0.200598065,0.572761365,Different Domain,Yes,No,Yes,No,95453,7,3371,,Yes,0,1466
https://www.ztepckjplp.com,1,1974,225,No,No,27,No,No,Yes,Yes,0,Invalid,Brazil,Yes,Standard,Yes,0.95813828,0.244392968,Same Domain,No,Yes,,,12850,6,2872,4,,3,1359
https://www.kadhgrcfgk.com,0,3291,2467,No,No,47,No,No,No,Yes,2,Missing,Canada,No,Standard,Yes,,0.460288599,Same Domain,Yes,Yes,No,Yes,95942,8,534,1,No,2,2638
https://www.lesvgywqwt.com,0,269,2302,No,No,42,Yes,Yes,Yes,No,4,Valid,Canada,No,Non-standard,Yes,0.839909553,0.349993918,Empty,Yes,No,Yes,No,28882,7,3780,1,No,1,745
https://www.cgdtyuxdss.com,1,631,1621,No,Yes,36,Yes,Yes,Yes,Yes,0,Missing,China,Yes,Non-standard,Yes,0.909795861,0.16712083,Same Domain,Yes,Yes,Yes,No,63802,0,6754,4,Yes,3,292
https://www.zfrbdiobtr.com,1,905,2268,Yes,Yes,58,Yes,No,No,Yes,0,Invalid,USA,No,Standard,No,0.219428782,0.214117303,Empty,Yes,No,Yes,Yes,99387,3,18327,0,No,2,1551
https://www.kvtpsqvorm.com,0,3471,3393,No,Yes,59,No,Yes,No,Yes,4,Valid,Brazil,Yes,,Yes,0.425709257,0.061092517,Different Domain,Yes,No,Yes,No,17328,9,17910,2,No,1,4507
https://www.arjdttozrw.com,0,3253,636,No,No,24,No,No,No,No,1,Missing,USA,No,Non-standard,Yes,0.123028471,0.168753923,Empty,No,No,Yes,No,92511,3,14670,0,Yes,1,4774
https://www.abtbuonheo.com,0,2014,1866,Yes,No,86,No,Yes,Yes,Yes,4,,USA,No,Standard,No,0.366966908,0.259285573,Different Domain,Yes,Yes,Yes,Yes,62310,8,10762,3,No,4,3358
https://www.tzmlecwggi.com,0,1641,681,No,No,61,No,Yes,No,Yes,4,Valid,Canada,Yes,Standard,Yes,0.45732256,0.758309098,Empty,Yes,Yes,No,No,7047,8,6199,3,No,4,2678
https://www.xeulpomvgh.com,1,204,3492,Yes,No,77,Yes,Yes,No,Yes,4,Valid,Brazil,Yes,Standard,Yes,0.509568328,0.365986358,Empty,No,Yes,Yes,Yes,42086,9,418,3,Yes,2,3239
https://www.vvlvvvverz.com,0,581,1811,No,Yes,28,No,,No,No,3,Missing,China,Yes,Standard,Yes,0.122459439,0.690966055,Empty,No,No,Yes,Yes,45300,7,9270,2,,3,3960
https://www.vaxjwjcfen.com,1,5675,1973,Yes,,34,,Yes,Yes,,1,Missing,Russia,No,Standard,No,0.403619535,0.996156851,Empty,No,Yes,No,No,,8,7990,3,Yes,1,1314
https://www.oeycpvbbgr.com,1,840,1490,Yes,Yes,85,,Yes,Yes,Yes,2,Invalid,China,No,Standard,Yes,0.625144725,0.581733853,Different Domain,Yes,Yes,Yes,No,65773,3,6729,,No,2,1780
https://www.furygdouee.com,1,5932,135,Yes,No,85,Yes,No,No,No,0,Missing,Canada,Yes,Standard,No,0.500142681,0.614137771,,Yes,,Yes,No,13046,3,3074,2,,,4378
,0,5347,1868,No,No,34,No,No,Yes,Yes,,Valid,China,Yes,Non-standard,No,0.841419511,0.552208558,Different Domain,Yes,No,No,Yes,73925,0,7002,3,Yes,4,2006
https://www.rwexkioqvj.com,1,1719,113,Yes,No,42,Yes,No,Yes,No,1,Missing,Canada,No,Standard,No,0.951071014,0.395506345,Different Domain,,No,No,Yes,83541,9,777,4,Yes,0,3407
https://www.jppgeptekx.com,0,5738,1229,No,No,,No,Yes,Yes,No,4,Valid,Canada,Yes,Non-standard,Yes,0.816853948,0.185747482,Same Domain,Yes,Yes,Yes,Yes,63305,2,13961,2,Yes,0,2387
https://www.bzssnddgnm.com,0,2643,2174,No,,46,,No,No,No,3,Invalid,USA,Yes,Standard,No,0.047381805,0.977508948,Different Domain,Yes,Yes,Yes,Yes,84263,7,12544,1,Yes,4,355
https://www.jecdblddwm.com,1,2297,147,No,No,52,Yes,No,No,Yes,3,Missing,Brazil,Yes,Standard,No,0.214672747,0.477967432,Same Domain,Yes,No,No,Yes,7235,1,6216,2,Yes,4,3061
https://www.yyfvnxtffq.com,1,874,3349,No,Yes,18,Yes,No,,Yes,0,Valid,Russia,Yes,Non-standard,,0.08760732,0.935883779,Different Domain,Yes,No,No,Yes,22375,0,9222,0,No,4,923
,0,5560,2773,No,No,23,No,Yes,No,No,2,Invalid,Canada,Yes,Standard,No,0.43383222,,Empty,No,Yes,No,Yes,94876,8,12496,1,Yes,3,4502
https://www.hcepqzljzy.com,1,6339,3511,No,No,12,Yes,Yes,,Yes,1,Valid,Canada,No,Non-standard,Yes,0.723800416,0.108544705,Different Domain,Yes,Yes,Yes,Yes,79512,6,16550,4,No,0,180
https://www.dllqgwzeeo.com,1,689,2149,No,No,78,Yes,Yes,Yes,Yes,1,Invalid,USA,No,Non-standard,,0.032355488,0.636875727,Empty,No,Yes,No,Yes,43411,5,19970,4,Yes,3,2022
https://www.hasdnkvtaf.com,1,4000,1967,Yes,Yes,65,Yes,No,Yes,No,1,,Russia,Yes,Standard,Yes,0.26704929,0.85133822,,No,No,Yes,No,98955,8,,2,No,4,3759
https://www.hodztapcpy.com,1,6106,235,No,Yes,35,Yes,Yes,No,Yes,4,Invalid,Canada,Yes,Standard,No,0.093899226,0.662213253,Same Domain,Yes,Yes,Yes,Yes,17364,2,4815,0,No,0,2666
https://www.qrxzcfoklx.com,0,3141,1075,No,No,62,Yes,Yes,Yes,Yes,4,Valid,Brazil,Yes,Standard,Yes,0.410108002,0.742831892,Different Domain,Yes,Yes,No,No,71744,8,181,1,No,0,3671
https://www.dqgepcqzap.com,1,6782,758,Yes,Yes,50,No,No,No,Yes,3,Valid,Brazil,No,Standard,No,0.925331969,0.608426085,Same Domain,Yes,No,No,No,77719,1,6403,0,Yes,1,3920
https://www.xsjamekxgl.com,1,1422,-177,No,Yes,91,Yes,Yes,Yes,Yes,2,Invalid,USA,No,Standard,Yes,0.412833975,0.746369838,Same Domain,Yes,No,Yes,Yes,39943,1,13266,3,No,4,3737
https://www.mtsyzwbnzm.com,1,6097,623,Yes,Yes,30,No,Yes,Yes,No,0,Missing,Canada,No,Standard,No,0.634734541,,Empty,No,Yes,No,No,27062,2,3863,1,No,1,4835
https://www.tvrzyvcdfh.com,1,671,2572,Yes,No,48,Yes,No,No,Yes,0,Valid,Russia,No,Non-standard,Yes,0.387025166,0.389465437,Empty,,Yes,No,No,26042,5,1509,0,Yes,2,
https://www.gjqwpdmlsk.com,0,1171,1516,No,Yes,89,No,No,No,No,2,Missing,USA,No,Non-standard,No,0.731456261,0.780256873,Empty,Yes,Yes,No,Yes,45205,4,7726,1,No,2,4127
https://www.yskrdqrlae.com,1,5591,22,No,Yes,32,No,No,Yes,No,1,Invalid,USA,,Standard,,0.743027261,0.801469281,Different Domain,Yes,No,No,No,44563,6,11854,1,No,4,2460
https://www.itugwzeaho.com,1,3726,1923,Yes,Yes,83,No,No,Yes,No,2,Invalid,China,No,Standard,No,0.138048128,0.082578173,Same Domain,Yes,No,Yes,No,54675,2,10247,3,Yes,2,160
,0,943,1440,No,No,67,No,No,No,Yes,0,Valid,USA,Yes,Non-standard,Yes,0.653205054,0.016941577,Empty,No,No,No,No,14114,0,12722,4,No,3,1913
https://www.asxehyxcht.com,0,6342,1668,,Yes,78,No,No,Yes,No,4,Valid,China,Yes,Standard,Yes,0.386353029,0.666526571,Empty,No,Yes,Yes,No,95937,,7934,2,,1,4904
https://www.ccryjsdvba.com,0,1449,1389,Yes,No,84,No,No,No,Yes,2,Missing,China,Yes,Standard,No,0.859746967,0.084433974,Different Domain,Yes,No,No,No,86498,7,10304,2,Yes,4,785
https://www.afammlvjux.com,1,3737,2099,No,Yes,38,Yes,No,No,No,3,Invalid,Canada,No,Standard,Yes,0.157816627,0.171403614,Empty,No,Yes,No,No,5170,5,19502,3,No,1,302
https://www.quguatrhvo.com,1,2539,3624,Yes,No,71,Yes,Yes,No,Yes,4,Missing,Brazil,Yes,Non-standard,Yes,0.897432925,0.197211254,Same Domain,Yes,No,No,Yes,85039,2,11380,2,Yes,1,3417
https://www.mhvcytxova.com,0,3959,1858,No,No,62,Yes,Yes,Yes,No,3,Missing,Russia,Yes,Standard,Yes,0.511522203,0.509337759,Empty,No,No,No,,80588,2,18231,3,Yes,2,4461
https://www.sevpslygzc.com,1,4991,21,No,No,54,Yes,Yes,No,No,3,Missing,USA,No,Non-standard,No,0.255519918,0.201114134,Different Domain,No,Yes,Yes,Yes,41141,8,8389,2,Yes,0,1255
https://www.jyanblzvdk.com,0,6285,1129,,No,36,No,Yes,No,No,2,,Canada,Yes,Standard,No,0.334662192,0.180881304,Same Domain,No,No,Yes,No,14007,7,13941,0,No,3,3724
https://www.rvxpicbeqo.com,0,5432,487,Yes,No,43,No,Yes,No,,3,Invalid,Russia,No,Non-standard,Yes,0.005010917,0.010644011,Empty,Yes,No,No,Yes,36924,5,7148,1,No,2,4819
https://www.hhufnmhdbo.com,0,4260,2939,No,Yes,23,No,No,No,No,,Missing,USA,No,Non-standard,No,0.949909326,0.766545014,Same Domain,Yes,Yes,No,No,48163,2,11133,0,No,0,2633
https://www.blcopifkxj.com,1,2361,2345,No,Yes,50,Yes,No,Yes,No,,Missing,Brazil,Yes,Non-standard,Yes,0.2249748,0.135881094,Same Domain,Yes,Yes,Yes,No,87226,4,7132,2,Yes,4,4425
https://www.eliucdblxo.com,1,6164,86,No,Yes,83,Yes,No,No,No,0,Missing,Brazil,Yes,Non-standard,Yes,0.90973671,0.568759787,,,No,No,Yes,77361,,1380,4,Yes,1,3054
https://www.ktafhhngso.com,1,5201,1959,Yes,No,69,No,Yes,,No,1,Invalid,China,Yes,Non-standard,No,0.852963763,0.299700047,Different Domain,Yes,Yes,No,Yes,68431,9,13233,4,No,1,3329
https://www.amglecvima.com,0,3652,2935,No,No,51,Yes,Yes,Yes,No,4,Invalid,China,Yes,Standard,No,0.349077899,0.182988044,Same Domain,No,Yes,No,No,91147,4,16509,0,No,2,4047
https://www.dgjmmlccms.com,0,,2877,Yes,No,60,No,No,No,Yes,2,Invalid,Russia,Yes,Non-standard,No,0.210911849,0.346854585,Different Domain,No,Yes,,No,90734,4,2868,1,Yes,2,1125
https://www.ksuhwixjkt.com,1,3670,1393,Yes,Yes,84,No,No,No,Yes,0,Missing,USA,No,Non-standard,No,0.426608794,0.257465124,Empty,Yes,No,Yes,Yes,93968,1,17053,3,Yes,4,4837
https://www.poigygdfmc.com,1,1753,-153,,No,20,Yes,Yes,No,,0,Invalid,China,No,Non-standard,No,0.933566351,0.43324174,Same Domain,No,No,Yes,,63994,0,16976,0,Yes,0,
https://www.lxvctfhxtn.com,0,7127,2988,No,No,44,No,Yes,No,No,2,Missing,Canada,Yes,,Yes,0.855119627,0.69016361,Different Domain,,No,No,,19803,0,14301,4,No,0,3187
https://www.zcgdsrwmtr.com,0,2352,-325,,No,28,,No,Yes,Yes,1,Valid,China,No,Standard,No,0.488618237,0.05092606,Different Domain,No,No,Yes,No,70055,1,2399,3,No,4,4966
https://www.oaaehzxnll.com,0,1938,780,No,No,97,Yes,Yes,Yes,No,0,Missing,Russia,Yes,Standard,No,,0.183257929,Empty,No,No,No,No,60570,5,18810,,No,2,623
https://www.hkmvcayymj.com,1,370,2933,Yes,Yes,74,Yes,Yes,Yes,Yes,2,Invalid,Canada,Yes,Standard,No,0.408646326,0.080273401,Empty,Yes,No,Yes,Yes,56125,2,7905,1,No,3,624
https://www.urkmkhrswc.com,0,5976,1976,No,No,85,Yes,No,Yes,,2,Valid,Brazil,Yes,Standard,Yes,0.944755967,0.967812607,Same Domain,No,No,Yes,No,70933,2,16902,0,Yes,4,831
https://www.itjbazpwrd.com,0,4948,234,No,No,70,No,No,Yes,No,3,Valid,Canada,No,Non-standard,No,0.988918048,0.573915321,Different Domain,No,,No,No,22496,5,4272,3,Yes,3,4262
https://www.uemxnxkqfb.com,0,4479,2973,Yes,No,56,No,Yes,Yes,Yes,2,Valid,Russia,Yes,Standard,No,0.289153377,0.820341803,Different Domain,Yes,Yes,No,Yes,34827,3,7975,2,No,2,2738
https://www.dptvouctiy.com,0,1931,1659,No,No,23,No,No,No,No,0,Valid,Brazil,Yes,Non-standard,Yes,0.949720858,0.266673693,Different Domain,No,Yes,Yes,Yes,54598,9,1259,2,Yes,3,4064
https://www.yhfhegzbxw.com,1,6588,2223,Yes,Yes,76,No,No,Yes,Yes,3,,USA,No,Non-standard,Yes,0.950422271,0.895399687,Empty,No,Yes,,Yes,99954,1,8922,1,No,1,798
https://www.taojwmekaz.com,1,424,1665,Yes,No,61,Yes,Yes,No,Yes,0,Missing,Russia,Yes,Non-standard,,0.473444131,0.628984671,Same Domain,No,No,Yes,No,22427,6,,3,No,0,2668
https://www.bsafmniplg.com,1,6304,1417,Yes,Yes,41,,Yes,No,Yes,1,Invalid,China,,Non-standard,Yes,0.414901885,0.405975526,Different Domain,No,No,No,No,53196,3,19100,1,No,4,4902
https://www.qvddndnwmr.com,1,4724,1486,Yes,Yes,89,No,No,Yes,No,1,Invalid,Russia,Yes,Standard,Yes,0.869304721,0.600562954,Same Domain,Yes,Yes,No,Yes,31550,8,18682,2,Yes,2,3582
https://www.niehkgjzih.com,1,894,2133,Yes,No,19,Yes,Yes,No,Yes,0,Invalid,Russia,Yes,Standard,No,0.943058235,0.127469373,Different Domain,Yes,No,Yes,Yes,57755,1,4911,1,Yes,0,2870
,1,6633,3155,Yes,No,26,Yes,No,No,No,4,Invalid,Russia,No,Standard,No,0.402379481,0.313147208,Same Domain,Yes,No,No,Yes,52267,1,3057,2,Yes,0,675
